ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
1.4794714763909835,-107.79557063590578,-1.1178930082436884,-50.22760275826863,-0.026636569687230244
1.491832685257163,-107.78766424575315,-1.1273950332587976,-50.24645325589189,-0.026594995964781678
1.5041975952627833,-107.77975861390387,-1.136902503190945,-50.265280206364714,-0.02655416164164848
1.5165662078342943,-107.77185373828482,-1.1464154164351374,-50.284083754009075,-0.026513038422253405
1.5289385244064402,-107.76394961680413,-1.1559337713864857,-50.30286382434009,-0.026472036860735116
1.541314546419973,-107.75604624735473,-1.1654575664402353,-50.321620309528754,-0.026430652508654718
1.5536942753249947,-107.74814362780907,-1.1749867999917007,-50.340353435257704,-0.026390330426337934
1.5660777125176673,-107.74024175611956,-1.1845214704373614,-50.35906315250994,-0.0263488508751382
1.5784648594510309,-107.73234063014267,-1.194061576172945,-50.37774936439247,-0.026308298551498813
1.590855717533975,-107.72444024779944,-1.2036071155952262,-50.3964122739322,-0.026267434094310076
1.6032502881889519,-107.71654060698353,-1.2131580871008305,-50.415051671081294,-0.026226332947502307
1.615648572846612,-107.70864170557024,-1.2227144890867028,-50.433667805342225,-0.02618621398899551
1.6280505728899317,-107.70074354150478,-1.2322763199505846,-50.452260548585166,-0.026144795018905456
1.6404562897670234,-107.69284611262331,-1.2418435780895074,-50.47082984646506,-0.026104565887255043
1.6528657248603074,-107.68494941686086,-1.2514162619017755,-50.489376040019245,-0.026064149322136798
1.6652788795610736,-107.67705345213285,-1.260994369785863,-50.507898778767064,-0.026022977091308356
1.677695755303703,-107.66915821628035,-1.2705779001396145,-50.5263982154201,-0.0259830327060562
1.6901163534601462,-107.66126370723833,-1.2801668513622113,-50.54487440418593,-0.025942055686363655
1.7025406754451204,-107.65336992286807,-1.2897612218523493,-50.56332729885558,-0.025902024061371844
1.7149687226260957,-107.64547686110062,-1.2993610100097936,-50.58175709301212,-0.025861633607339556
1.7274004963917833,-107.63758451982758,-1.308966214234129,-50.6001634901984,-0.025820811998022164
1.7398359981546616,-107.6296928968969,-1.3185768329246415,-50.61854669014374,-0.0257810249995361
1.7522752292716648,-107.62180199023993,-1.3281928644820584,-50.63690672507347,-0.025740336515851198
1.764718191135364,-107.61391179772531,-1.3378143073064828,-50.65524359456703,-0.02570059082006599
1.777164885098142,-107.6060223172805,-1.3474411597990752,-50.67355732997009,-0.025660032882706515
1.7896153125502692,-107.59813354676677,-1.3570734203604582,-50.69184783213198,-0.02562005162061181
1.802069474854972,-107.59024548408314,-1.366711087392004,-50.710115264082035,-0.025579993306013477
1.814527373376356,-107.58235812712175,-1.37635415929533,-50.72835951153495,-0.025539734214768073
1.8269890094907884,-107.57447147374941,-1.3860026344719112,-50.746580625401414,-0.02549986103113017
1.8394543845461135,-107.56658552187324,-1.3956565113240655,-50.76477878220752,-0.025460138806264795
1.8519234998823895,-107.55870026940741,-1.405315788254537,-50.78295384198479,-0.025419916054826932
1.8643963568729878,-107.55081571420702,-1.4149804636655325,-50.80110573157063,-0.02538003143034173
1.8768729568705347,-107.54293185415489,-1.4246505359598425,-50.81923464906855,-0.02534040547452866
1.8893533012079593,-107.53504868716014,-1.4343260035409806,-50.837340563785034,-0.025300477286151972
1.9018373912357667,-107.52716621109802,-1.444006864812194,-50.85542342343687,-0.025260747393777063
1.914325228294046,-107.5192844238552,-1.4536931181772987,-50.873483330786506,-0.025221148820932845
1.92681681371649,-107.51140332332292,-1.4633847620402571,-50.891520204400805,-0.025181233581221932
1.9393121488471445,-107.50352290737045,-1.4730817948051502,-50.90953418371291,-0.025142066816830608
1.9518112349951813,-107.4956431739178,-1.4827842148770274,-50.927525208962955,-0.025102026870286388
1.9643140735139297,-107.48776412080808,-1.4924920206600114,-50.945493201428235,-0.025062682416733595
1.9768206657188865,-107.47988574594017,-1.502205210559406,-50.96343841228593,-0.025023385886933678
1.9893310129231803,-107.4720080472113,-1.5119237829807683,-50.98136060602617,-0.024983426252512642
2.001845116467566,-107.46413102246845,-1.521647736329077,-50.999260016848574,-0.02494482520899876
2.0143629776299194,-107.45625466965507,-1.5313770690111812,-51.01713654792059,-0.024904637612310692
2.0268845977628818,-107.44837898658788,-1.5411117794321174,-51.034990130765,-0.02486588758572862
2.0394099781510002,-107.44050397118865,-1.5508518659989228,-51.05282100597686,-0.024826412779129035
2.0519391201082726,-107.43262962132583,-1.5605973271179994,-51.07062894409624,-0.0247870652205161
2.0644720249440343,-107.42475593487012,-1.57034816119614,-51.08841417555716,-0.024748274357524035
